Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-Kenya.fhir.smart-immunizations-measles.json	29810	-	0	0	0	0	0	0	8	144	0	0	0	0	0	0	0	3	0	0	228	244	0	0	0	0	8	0	1
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesCIMR.json	1594	11	0	0	0	1	0	0	1	28	0	0	0	0	0	0	0	0	0	0	18	28	0	0	0	0	1	0	1
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesEval.json	1396	7	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesMR.json	2093	14	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-CommunityHealthWorker.json	760	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	14	38	0	0	0	0	2	0	0
fsh-generated/resources/ActorDefinition-EPIManager.json	728	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	12	33	0	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-HealthWorker.json	559	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	12	32	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ICD11.json	5865	20	0	0	0	0	0	0	0	42	0	0	11	0	0	0	0	1	0	0	41	32783	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.C.json	4480	14	1	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	39	226	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D1.DE1.json	1048	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	172	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IMMZ.D1.DE5.json	2625	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	20	178	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D1.json	2731	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	19	163	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IMMZ.D4.json	1635	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	147	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-VaccineProducts.json	971	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	146	0	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-IMMZCConceptMap.json	7469	23	0	0	0	0	0	0	1	1273	0	0	0	0	0	0	0	0	0	0	52	80	0	0	0	0	1	0	0
